,VEHICLE_PICTURE,OVERALL_STARS,OVERALL_FRNT_STARS,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_FOOT_NOTES_DRIV,FRNT_FOOT_NOTES_PASS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_CRASH_PICTURE,FRNT_CRASH_VIDEO,OVERALL_SIDE_STARS,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_FOOT_NOTES_DRIV,SIDE_FOOT_NOTES_PASS,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_CRASH_PICTURE,SIDE_CRASH_VIDEO,ROLLOVER_STARS,ROLLOVER_STARS_2,ROLLOVER_POSSIBILITY,ROLLOVER_POSSIBILITY_2,ROLL_FOOT_NOTES,ROLL_SAFETY_CONCERN,SIDE_POLE_STARS,POLE_FOOT_NOTES,POLE_SAFETY_CONCERN,SIDE_POLE_PICTURE,SIDE_POLE_VIDEO,NHTSA_ESC,NHTSA_FRNT_COLLISION_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_BACKUP_CAMERA,COMPLAINTS_COUNT,RECALLS_COUNT,INVESTIGATIONS_COUNT,MODEL_YR,MAKE,MODEL,MMY,VEHICLE_ID
0,,5,5,5,5,,,,,,,5,5,5,,These ratings do not apply to vehicles with optional torso/pelvis side air bags in the second row.,,,,,5,Not Rated,0.09,0,,,5,,,,,,Optional,,,0,0,0,2017,AUDI,S6,2017 Audi S6 4 DR AWD,11048
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,,,1,0,0,2017,AUDI,S7,2017 Audi S7 4 DR AWD,11366
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,,,0,0,0,2017,AUDI,S8,2017 Audi S8 4 DR AWD,11369
0,,4,4,4,5,,,,,,,5,5,5,,These ratings do not apply to vehicles with optional torso/pelvis side air bags in the second row,,,,,4,Not Rated,0.151,0,,,5,,,,,,Optional,,,2,0,0,2017,AUDI,SQ5,2017 Audi SQ5 SUV AWD,11050
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,Optional,,0,1,0,2017,AUDI,TT,2017 Audi TT 2 DR AWD,11375
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,Optional,,0,1,0,2017,AUDI,TT,2017 Audi TT C AWD,11374
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,Optional,,0,0,0,2017,AUDI,TTS,2017 Audi TTS 2 DR AWD,11376
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Standard,,7,1,0,2017,BENTLEY,BENTAYGA,2017 Bentley Bentayga GT 2 DR AWD,11390
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT,2017 Bentley Continental GT 2 DR AWD,11398
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT,2017 Bentley Continental GT C AWD,11402
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT SPEED,2017 Bentley Continental GT Speed 2 DR AWD,11401
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT SPEED,2017 Bentley Continental GT Speed C AWD,11405
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT V8,2017 Bentley Continental GT V8 2 DR AWD,11399
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT V8,2017 Bentley Continental GT V8 C AWD,11403
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT V8 S,2017 Bentley Continental GT V8 S 2 DR AWD,11400
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,CONTINENTAL GT V8 S,2017 Bentley Continental GT V8 S C AWD,11404
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,FLYING SPUR V8,2017 Bentley Flying Spur V8 4 DR AWD,11396
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,FLYING SPUR V8 S,2017 Bentley Flying Spur V8 S 4 DR AWD,11397
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,FLYING SPUR W12,2017 Bentley Flying Spur W12 4 DR AWD,11394
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,FLYING SPUR W12 S,2017 Bentley Flying Spur W12 S 4 DR AWD,11395
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,MULSANNE,2017 Bentley Mulsanne 4 DR RWD,11391
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,MULSANNE EXTENDED,2017 Bentley Mulsanne Extended 4 DR RWD,11393
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BENTLEY,MULSANNE SPEED,2017 Bentley Mulsanne Speed 4 DR RWD,11392
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,1,0,0,2017,BMW,2 SERIES,2017 BMW 2 Series 2 DR AWD,11439
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,1,0,0,2017,BMW,2 SERIES,2017 BMW 2 Series 2 DR RWD,11438
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,1,0,0,2017,BMW,2 SERIES,2017 BMW 2 Series C AWD,11442
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,1,0,0,2017,BMW,2 SERIES,2017 BMW 2 Series C RWD,11441
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07857P076.jpg,5,4,4,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07857P077.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07857C019.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07858P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07858C013.wmv,5,Not Rated,0.095,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07859P071.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07859C014.wmv,,,,,1,0,0,2017,BMW,3 SERIES,2017 BMW 3 Series 4 DR AWD,11098
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07857P076.jpg,5,4,4,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07857P077.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07857C019.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07858P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07858C013.wmv,5,Not Rated,0.095,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07859P071.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07859C014.wmv,,,,,1,0,0,2017,BMW,3 SERIES,2017 BMW 3 Series 4 DR RWD,11097
0,,5,4,4,5,,,,,,,5,5,5,,,,,,,5,Not Rated,0.095,0,,,5,,,,,,,,,1,0,0,2017,BMW,3 SERIES,2017 BMW 3 Series SW AWD,11099
0,,5,4,4,5,,,,,,,5,5,5,,,,,,,5,Not Rated,0.095,0,,,5,,,,,,,,,1,0,0,2017,BMW,3 SERIES GT,2017 BMW 3 Series GT 5 HB AWD,11100
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,1,0,0,2017,BMW,3 SERIES PHEV,2017 BMW 3 Series PHEV 4 DR RWD,11788
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,4 SERIES,2017 BMW 4 Series 2 DR AWD,11445
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,4 SERIES,2017 BMW 4 Series 2 DR RWD,11446
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,4 SERIES,2017 BMW 4 Series 4 DR AWD,11451
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,4 SERIES,2017 BMW 4 Series 4 DR RWD,11452
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,4 SERIES,2017 BMW 4 Series C AWD,11449
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,4 SERIES,2017 BMW 4 Series C RWD,11450
0,,5,4,4,4,,,,,,,5,5,5,,,,,,,5,Not Rated,0.093,0,,,5,,,,,,,,,0,1,0,2017,BMW,5 SERIES GT,2017 BMW 5 Series GT 5 HB AWD,11102
0,,5,4,4,4,,,,,,,5,5,5,,,,,,,5,Not Rated,0.093,0,,,5,,,,,,,,,0,1,0,2017,BMW,5 SERIES GT,2017 BMW 5 Series GT 5 HB RWD,11101
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,6 SERIES,2017 BMW 6 Series 2 DR AWD,11453
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,6 SERIES,2017 BMW 6 Series 2 DR RWD,11455
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,6 SERIES,2017 BMW 6 Series 4 DR AWD,11463
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,6 SERIES,2017 BMW 6 Series 4 DR RWD,11462
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,6 SERIES,2017 BMW 6 Series C AWD,11457
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,6 SERIES,2017 BMW 6 Series C RWD,11456
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,Standard,0,0,0,2017,BMW,7 SERIES,2017 BMW 7 Series 4 DR AWD,11465
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,Standard,0,0,0,2017,BMW,7 SERIES,2017 BMW 7 Series 4 DR RWD,11464
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,Standard,0,0,0,2017,BMW,7 SERIES PHEV,2017 BMW 7 Series PHEV 4 DR RWD,11467
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,BMW,ALPINA B6,2017 BMW Alpina B6 4 DR AWD,11461
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,Standard,0,0,0,2017,BMW,ALPINA B7,2017 BMW Alpina B7 4 DR AWD,11466
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,4,3,0,2017,BMW,I3,2017 BMW I3 5 HB RWD,11474
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,4,3,0,2017,BMW,I3 PHEV,2017 BMW I3 5 HB RWD,11475
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,I8 PHEV,2017 BMW I8 PHEV 2 DR AWD,11476
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,10,0,0,2017,BMW,M2,2017 BMW M2 2 DR RWD,11787
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,M3,2017 BMW M3 4 DR RWD,11444
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,M4,2017 BMW M4 2 DR RWD,11447
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,2,0,2017,BMW,M4,2017 BMW M4 C RWD,11448
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,M6,2017 BMW M6 2 DR RWD,11458
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,M6,2017 BMW M6 4 DR RWD,11460
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,M6,2017 BMW M6 C RWD,11459
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,,,3,2,0,2017,BMW,X1,2017 BMW X1 SUV AWD,11436
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,,,3,2,0,2017,BMW,X1,2017 BMW X1 SUV RWD,11437
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09047P081.jpg,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09047P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09047C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09046P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09046C013.wmv,4,Not Rated,0.169,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09044P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09044C013.wmv,,,,Optional,13,2,0,2017,BMW,X3,2017 BMW X3 SUV AWD,11104
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09047P081.jpg,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09047P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09047C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09046P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09046C013.wmv,4,Not Rated,0.169,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09044P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09044C013.wmv,,,,Optional,13,2,0,2017,BMW,X3,2017 BMW X3 SUV RWD,11103
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,Optional,0,1,0,2017,BMW,X4,2017 BMW X4 SUV AWD,11435
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09009P081.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09009P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09009C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09006P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09006C013.wmv,4,Not Rated,0.188,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09003P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09003C001.wmv,,,,,5,2,0,2017,BMW,X5,2017 BMW X5 SUV AWD,11106
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09009P081.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09009P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09009C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09006P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09006C013.wmv,4,Not Rated,0.188,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09003P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09003C001.wmv,,,,,5,2,0,2017,BMW,X5,2017 BMW X5 SUV RWD,11105
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,5,2,0,2017,BMW,X5 M,2017 BMW X5 M SUV AWD,11470
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,5,2,0,2017,BMW,X5 PHEV,2017 BMW X5 PHEV SUV AWD,11468
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,X6,2017 BMW X6 SUV AWD,11471
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,X6,2017 BMW X6 SUV FWD,11472
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2017,BMW,X6 M,2017 BMW X6 M SUV FWD,11473
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09801P080.jpg,5,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09801P081.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09801C018.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09819P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09819C014.wmv,4,Not Rated,0.111,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09803P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09803C014.wmv,,TBD,TBD,,1,0,0,2017,BUICK,CASCADA,2017 Buick Cascada C FWD,11515
0,,5,5,5,5,,,,,,,5,5,5,,,,,,,4,Not Rated,0.155,0,,,5,,,,,,Optional,Optional,,4,0,0,2017,BUICK,ENCLAVE,2017 Buick Enclave SUV AWD,11034
0,,5,5,5,5,,,,,,,5,5,5,,,,,,,4,Not Rated,0.169,0,,,5,,,,,,Optional,Optional,,4,0,0,2017,BUICK,ENCLAVE,2017 Buick Enclave SUV FWD,11033
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08212P087.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08212P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v08212C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09056P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09056C012.wmv,4,Not Rated,0.179,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09055P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09055C012.wmv,,Optional,Optional,,2,2,0,2017,BUICK,ENCORE,2017 Buick Encore SUV AWD,11245
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08212P087.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08212P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v08212C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09056P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09056C012.wmv,4,Not Rated,0.198,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09055P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09055C012.wmv,,Optional,Optional,,2,2,0,2017,BUICK,ENCORE,2017 Buick Encore SUV FWD,11244
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09961P081.jpg,5,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09961P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09961C018.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09962P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09962C014.wmv,4,Not Rated,0.159,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09963P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09963C014.wmv,,Standard,Standard,,5,3,0,2017,BUICK,ENVISION,2017 Buick Envision SUV AWD,11521
